Unnamed: 0	Sentence	True Id
1714	gads hill center fcch-magdalena ortega site; 2318 s hoyne; 60608; 2511196; ; 	231860608
1715	gads hill center fcch-maria gonzalez; 5753 s mozart ave; 60629; 4714975; ; 	575360629
1716	gads hill center fcch-maria padron; 3754 w 55th st; 60632; 8388760; ; 	375460632
1717	gads hill center fcch-sara ortega site; 6110 s mozart; 60629; 2511196; ; 	611060629
1718	gads hill center gh cullerton location; 1919 w cullerton; 60608; ; ; 	191960608
1719	gads hill center gh sinai community ogden; 2653 w ogden; 60608; 5211196; ; 	265360608
1720	gads hill center hunt's early childhood educational academy; 2701 w 79th st; 60652; 8638260; ; 	270160652
1721	gads hill center kove learning academy; 3137 w 71st st; 60629; 4763083; ; 	313760629
1722	gads hill center m & e daycare - 79th street day care; 3728 w 79th st; 60652; 5857979; ; 	372860652
1723	haymarket center haymarket center; 120 n sangamon; 60607; 2267984; ; 	12060607
1724	haymarket center wholly innocence day care center; 34 n sangamon; 60607; 2267984; ; 	3460607
1725	healing temple fcch-earnestine moore; 4941 w chicago ave; 60651; 2876964; ; 	494160651
1726	healing temple fcch-glenner mitchell; 5412 w potomac ave; 60651; 3784974; ; 	541260651
1727	healing temple fcch-mary murphy; 5418 w jackson; 60644; 2876994; ; 	541860644
1728	healing temple fcch-rosie crawford; 1114 n laramie; 60651; 2876964; ; 	111460651
1729	healing temple healing temple; 4941 w chicago; 60651; 2876964; ; 	494160651
1730	hektoen institute early head start program at stroger hospital; 1900 w polk; 60612; 8646560; ; 	190060612
1731	henry booth house all about kids learning academy; 514 e 75th st; 60619; 8922800; ; 	51460619
1732	henry booth house allison's; 34 e 115th street; 60628; 8404502; ; 	34160628
1733	henry booth house allison's infant toddler; 5522 s racine; 60636; 4363193; ; 	552260636
1734	henry booth house angel wings; 5365 w north; 60639; 7450262; ; 	536560639
1735	henry booth house brite new minds; 112 e 51st street; 60615; ; ; 	11260615
1736	henry booth house bunnyland land day care; 545 w 119th street; 60628; 5685200; ; 	54560628
1737	henry booth house color for tots; 2550 e 73rd st; 60649; 3638687; ; 	255060649
1738	henry booth house gina's unbelievable; 7239 s dobson; 60619; 3242010; ; 	723960619
1739	henry booth house granny's day care center; 645 w 127th street; 60628; 2644800; ; 	64560628
1740	henry booth house hegewisch; 2725 e 130th street; 60633; ; ; 	272560633
1741	henry booth house hippity hop tiny tots; 11223 s halsted st; 60628; 7853340; ; 	1122360628
1742	henry booth house itsy bitsy people palace, inc; 7419 s cottage grove ave; 60619; 8467396; ; 	741960619
1743	henry booth house jelly bean learining center-8501 s ashland; 8501 s ashland; 60620; 2395437; ; 	850160620
1744	henry booth house jelly bean-358-370 e 71st; 358 370 e 71st; 60636; 8738888; ; 	3583760636
1745	henry booth house jones academy; 4344 s wentworth ave; 60609; 5363757; ; 	434460609
1746	henry booth house kids place ii; 1318 w 95th street; 60643; 4456500; ; 	131860643
1747	henry booth house kids r first 1155 w 81st; 1155 w 81st street; 60620; 7838080; ; 	115560620
1748	henry booth house kids r first 7838 s halsted; 7838 s halsted; 60620; 4889443; ; 	783860620
1749	henry booth house lakeview development center; 1531 w lawrence; 60640; ; ; 	153160640
1750	henry booth house learning tree; 8128 s kedzie; 60652; 7788802; ; 	812860652
1751	henry booth house little angels family daycare; 6701 s emerald ave; 60621; 4888777; ; 	670160621
1752	henry booth house little folks day care; 2527 e 73rd street; 60649; ; ; 	252760649
1753	henry booth house little hands & feet; 7801 s wolcott; 60620; 9948561; ; 	780160620
1754	henry booth house little hands and feet ii (87th); 1414 w 87th street; 60620; 2392322; ; 	141460620
1755	henry booth house little leaders of tomorrow i - mayfield; 301 n mayfield ave; 60644; 3788302; ; 	30160644
1756	henry booth house living witness; 4259 n laramie; 60641; ; ; 	425960641
1757	henry booth house loop; 2001 s michigan; 60616; 2258828; ; 	200160616
1758	henry booth house love n learn academy; 723 725 e 75th street; 60619; 7230338; ; 	7237260619
1759	henry booth house near south; 2929 s wabash; 60616; 7910424; ; 	292960616
1760	henry booth house new pisgah; 8130 s racine; 60620; 8735392; ; 	813060620
1761	henry booth house nico's; 1855 w 95th street; 60643; 2380117; ; 	185560643
1762	henry booth house north kenwood day care center; 857 e pershing; 60653; ; ; 	85760653
1763	henry booth house patti cake; 939 w 87th street; 60620; 8749460; ; 	93960620
1764	henry booth house pink's child care academy; 8236 s kedzie; 60652; 8637465; ; 	823660652
1765	henry booth house precious little ones; 5327 s michigan ave; 60615; ; ; 	532760615
1766	henry booth house prodigy child learning center; 1921 e 79th street; 60649; 2213100; ; 	192160649
1767	henry booth house the world is yours; 8026 s cottage grove ave; 60619; ; ; 	802660619
1768	henry booth house wee care nursery; 1845 e 79th street; 60649; 2214442; ; 	184560649
1769	henry booth house wee wee center for creative; 2434 w 71st street; 60629; 4710869; ; 	243460629
1770	henry booth house west austin; 4920 w madison; 60644; ; ; 	492060644
1771	henry booth house whiz kids nursery 518 w 103 rd st; 518 w 103rd street; 60628; 2339445; ; 	51860628
1772	henry booth house young achievers academy; 520 e 79th street; 60619; ; ; 	52060619
1773	home of life community dev. corp. hlcdc dev. ii; 4650 w madison; 60644; 6268655; ; 	465060644
1774	home of life community dev. corp. home of life just for you; 4647 w washington; 60644; 6268655; ; 	464760644
1775	howard area community center howard area; 7510 n ashland; 60626; 2626622; ; 	751060626
1776	hull house association bottles to books learning center; 6014 s racine; 60621; 4345772; ; 	601460621
1777	hull house association fcch-barbara davis; 1656 n lotus st; 60639; 2355342; ; 	165660639
1778	hull house association fcch-dianira ulin; 1912 n pulaski ave; 60639; 2355342; ; 	191260639
1779	hull house association fcch-earline haggard; 3347 w carroll ave; 60624; 8267766; ; 	334760624
1780	hull house association fcch-edith collins; 5538 w cortland ave; 60639; 2355342; ; 	553860639
1781	hull house association fcch-emily jenkins; 1743 n latrobe st; 60639; 2355342; ; 	174360639
1782	hull house association fcch-monica pierce; 1644 s avers st; 60623; 2355342; ; 	164460623
1783	hull house association fcch-robin james; 4537 s leclaire; 60639; 2355342; ; 	453760639
1784	hull house association fcch-shanetta howard; 5255 w jackson; 60644; 3785120; ; 	525560644
1785	hull house association fcch-sharon trull-yussess; 4222 w wilcox st; 60624; 7228308; ; 	422260624
1786	hull house association fcch-shaunta collins; 1626 n mason st; 60623; 2355342; ; 	162660623
1787	hull house association fcch-shelia langham; 11312 s normal st; 60628; 2355342; ; 	1131260628
1788	hull house association fcch-sherisse holmes; 4119 w 16th st; 60623; 2355342; ; 	411960623
1789	hull house association fcch-takelya ellington; 3421 w 12th; 60623; 5424196; ; 	342160623
1790	hull house association fcch-tayna ayena; 10836 s normal ave; 60628; 8218491; ; 	1083660628
1791	hull house association fcch-vernell kennedy; 11515 s throop st; 60643; 6609953; ; 	1151560643
1792	hull house association fcch-wanda fielder; 21 e 101st place; 60628; 5686610; ; 	21160628
1793	hull house association kings kiddie kingdom; 815 w 74th st; 60621; ; ; 	81560621
1794	hull house association leclaire-ryder; 4410 s laporte; 60638; 7675170; ; 	441060638
1795	hull house association lincoln square; 4754 n leavitt; 60625; 8789651; ; 	475460625
1796	hull house association orr infant toddler program; 730 n pulaski rd; 60624; 8261090; ; 	73060624
1797	hull house association parkway community center; 500 e 67th street; 60637; 4931306; ; 	50060637
1798	hull house association uptown - east; 1020 w bryn mawr; 60660; 7695753; ; 	102060660
1799	hull house association uptown community center west; 4520 n beacon; 60640; 5613500; ; 	452060640
1800	korean american community services korean american community services; 4300 n california; 60618; 5838281; ; 	430060618
1801	lutheran social services of illinois arra home based initiative - roseland christian ministries; 10 w 35th st 15th floor; 60616; 9494789; ; 	10360616
1802	lutheran social services of illinois englewood messiah; 1910 w 64th street; 60636; 4365110; ; 	191060636
1803	lutheran social services of illinois north austin head start; 1500 n mason; 60651; 2371930; ; 	150060651
1804	lutheran social services of illinois rogers park; 1754 w devon; 60660; 6354600; ; 	175460660
1805	lutheran social services of illinois trinidad lutheran; 2921 w division; 60622; 6354600; ; 	292160622
1806	lutheran social services of illinois winthrop children's center; 4848 n winthrop; 60640; 8783210; ; 	484860640
1807	marcy newberry association austin town hall; 5610 w lake; 60644; 2611505; ; 	561060644
1808	marcy newberry association fcch-alice twitty; 1054 n karlov st; 60651; 2520732; ; 	105460651
1809	marcy newberry association fcch-debra baker; 1728 n austin ave; 60639; 2376009; ; 	172860639
1810	marcy newberry association fcch-ideria howard; 1013 n monitor ave; 60644; 2612115; ; 	101360644
1811	marcy newberry association fcch-janet thomas; 1034 n karlov st; 60651; 2529401; ; 	103460651
1812	marcy newberry association fcch-lashanda baylor; 1051 n massasoit ave; 60651; 8297555; ; 	105160651
1813	marcy newberry association fcch-melvin turner; 1508 w monitor; 60651; ; ; 	150860651
1814	marcy newberry association fcch-norma jackson; 935 n menard; 60651; ; ; 	93560651
1815	marcy newberry association fcch-sharon james; 311 n waller; 60644; 2879737; ; 	31160644
1816	marcy newberry association fosco; 1312 s racine; 60608; 7466024; ; 	131260608
1817	marcy newberry association kenyatta's day care; 2334 e 75th st; 60649; ; ; 	233460649
1818	marcy newberry association learning tree 1; 8128 s kedzie; 60652; 7788802; ; 	812860652
1819	marcy newberry association learning tree 2; 8322 s pulaski rd; 60652; 8843345; ; 	832260652
1820	marcy newberry association marcy center; 1539 s springfield; 60623; 7622300; ; 	153960623
1821	marcy newberry association newberry center; 1073 w maxwell; 60608; 8297555; ; 	107360608
1822	marcy newberry association south harper montessori; 8358 s stony island ave; 60617; 7340375; ; 	835860617
1823	marcy newberry association st. john; 5701 w midway park; 60644; 3795533; ; 	570160644
1824	mary crane league children's learn and play; 6512 s halsted st; 60621; ; ; 	651260621
1825	mary crane league mary crane center (east); 2974 n clybourn ave; 60618; 3485528; ; 	297460618
1826	mary crane league mary crane center (lake & pulaski); 316 n pulaski site; 60624; 2653830; ; 	31660624
1827	mary crane league mary crane center (molade child dev.); 1120 n lamon; 60651; 6267760; ; 	112060651
1828	mary crane league mary crane center (morse); 1545 w morse; 60626; 2621390; ; 	154560626
1829	mary crane league mary crane center (north); 2905 n leavitt; 60618; 3485528; ; 	290560618
1830	mary crane league mary crane center (west); 2820 n leavitt; 60618; 3485528; ; 	282060618
1831	metropolitan family services midway children's center; 3215 w 63rd st; 60629; 8842350; ; 	321560629
1832	metropolitan family services midway head start; 6422 s kedzie; 60629; 7374790; ; 	642260629
1833	metropolitan family services north children's center; 3249 n central ave; 60634; ; ; 	324960634
1834	north avenue day nursery fcch-aida cardona; 2117 n kedvale; 60639; ; ; 	211760639
1835	north avenue day nursery fcch-amanda lopez; 4433 n harding; 60625; ; ; 	443360625
1836	north avenue day nursery fcch-betty williams; 1543 n kolin; 60651; ; ; 	154360651
1837	north avenue day nursery fcch-carolyn price; 2020 w jackson; 60612; ; ; 	202060612
1838	north avenue day nursery fcch-cheryl cook; 5929 w walton; 60651; ; ; 	592960651
1839	north avenue day nursery fcch-dora lopez; 2256 w foster; 60625; 7845132; ; 	225660625
1840	north avenue day nursery fcch-emma turner; 1815 w monroe; 60612; ; ; 	181560612
1841	north avenue day nursery fcch-gladys lorenzo; 2642 n fairfield; 60647; ; ; 	264260647
1842	north avenue day nursery fcch-hilda perez; 4339 w mclean; 60639; ; ; 	433960639
1843	north avenue day nursery fcch-johnnie vaughn; 1701 n major; 60639; 8040261; ; 	170160639
1844	north avenue day nursery fcch-luz gonzalez; 1743 n francisco; 60647; ; ; 	174360647
1845	north avenue day nursery fcch-maria berrera; 2443 w foster; 60625; 6000846; ; 	244360625
1846	north avenue day nursery fcch-nellie agron; 922 n ridgeway; 60651; 7828281; ; 	92260651
1847	north avenue day nursery fcch-robbie anthony; 5916 west superior; 60644; 2974124; ; 	591660644
1848	north avenue day nursery fcch-shelonda hassell; 5924 w ohio ave; 60644; ; ; 	592460644
1849	north avenue day nursery fcch-sonya harris; 329 n long ave; 60644; 6269894; ; 	32960644
1850	north avenue day nursery fcch-tiffany taylor; 1135 s sacramento 1; 60612; 9815376; ; 	113560612
1851	north avenue day nursery fcch-valerie martin; 2043 w pierce; 60622; ; ; 	204360622
1852	north avenue day nursery fcch-violet jackson; 208 n menard; 60644; 8246764; ; 	20860644
1853	north avenue day nursery fcch-yonna banks; 3907 w fillmore; 60624; 4919316; ; 	390760624
1854	north avenue day nursery north avenue day nursery; 2001 w pierce; 60622; 3424499; ; 	200160622
1855	northwestern university settlement house northwestern university settlement house; 1400 w augusta; 60622; 2787471; ; 	140060622
1856	onward neighborhood house abc preschool; 3800 n austin avenue; 60634; 6859033; ; 	380060634
1857	onward neighborhood house lee's cuddles n care; 6100 w north avenue; 60639; 7458054; ; 	610060639
1858	onward neighborhood house mckinney early learning academy; 5745 w division st; 60651; ; ; 	574560651
1859	onward neighborhood house new beginnings; 5445 w north avenue; 60639; 3855365; ; 	544560639
1860	onward neighborhood house onward neighborhood house - belmont/cragin; 5423 w diversey ave; 60639; 6223215; ; 	542360639
1861	onward neighborhood house onward neighborhood house - west town; 600 n leavitt street; 60612; 6666726; ; 	60060612
1862	onward neighborhood house tiny town for tots; 5654 w division st; 60651; 6260048; ; 	565460651
1863	salvation army all things are posible; 4014 w chicago ave; 60651; 4892464; ; 	401460651
1864	salvation army building blocks; 1120 w 69th st; 60621; 4882222; ; 	112060621
1865	salvation army columbus park; 500 s central; 60644; 9214162; ; 	50060644
1866	salvation army creative little ones; 2809 w 59th st; 60629; 4762562; ; 	280960629
1867	salvation army edsel albert ammons nursery; 549 e 76th st; 60619; 4837040; ; 	54960619
1868	salvation army family outreach initiative (sal army; 845 w 69th street; 60621; 8324716; ; 	84560621
1869	salvation army fcch-allie winfield; 1312 w 95th st; 60643; 2382079; ; 	131260643
